SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
50663038,24,-1,381,2023-06-01,2023-06-11,2023-06-08,4,4,600.26,2401.05,0.0,605.65,2422.6,2401.05
50663039,24,-1,373,2023-06-01,2023-06-11,2023-06-08,4,2,1308.94,2617.88,0.0,1320.68,2641.37,2617.88
50663040,24,-1,370,2023-06-01,2023-06-11,2023-06-08,4,1,1466.01,1466.01,0.0,1518.79,1518.79,1466.01
50663041,24,-1,461,2023-06-01,2023-06-11,2023-06-08,4,6,53.99,323.96,0.0,37.12,222.73,323.96
50663042,24,-1,385,2023-06-01,2023-06-11,2023-06-08,4,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50663043,24,-1,407,2023-06-01,2023-06-11,2023-06-08,4,2,65.6,131.2,0.0,48.55,97.09,131.2
50663044,24,-1,323,2023-06-01,2023-06-11,2023-06-08,4,11,454.13,4995.48,0.0,486.71,5353.77,4895.57
50663045,24,-1,417,2023-06-01,2023-06-11,2023-06-08,4,4,324.45,1297.81,0.0,300.12,1200.48,1297.81
50663046,24,-1,335,2023-06-01,2023-06-11,2023-06-08,4,6,469.79,2818.76,0.0,486.71,2920.24,2818.76
50663047,24,-1,389,2023-06-01,2023-06-11,2023-06-08,4,4,600.26,2401.05,0.0,605.65,2422.6,2401.05
50663048,24,-1,462,2023-06-01,2023-06-11,2023-06-08,4,12,13.66,163.89,0.0,9.71,116.56,160.62
50663049,24,-1,325,2023-06-01,2023-06-11,2023-06-08,4,8,469.79,3758.35,0.0,486.71,3893.65,3758.35
50663050,24,-1,453,2023-06-01,2023-06-11,2023-06-08,4,8,35.99,287.95,0.0,24.75,197.97,287.95
50663051,24,-1,466,2023-06-01,2023-06-11,2023-06-08,4,4,14.13,56.52,0.0,9.71,38.85,56.52
50663052,24,-1,230,2023-06-01,2023-06-11,2023-06-08,4,11,27.88,306.67,0.0,29.08,319.89,300.54
50663053,24,-1,439,2023-06-01,2023-06-11,2023-06-08,4,1,780.82,780.82,0.0,722.26,722.26,780.82
50663054,24,-1,460,2023-06-01,2023-06-11,2023-06-08,4,18,49.49,890.9,0.0,37.12,668.18,846.36
50663055,24,-1,415,2023-06-01,2023-06-11,2023-06-08,4,6,198.04,1188.22,0.0,146.55,879.28,1188.22
50663056,24,-1,254,2023-06-01,2023-06-11,2023-06-08,4,2,183.94,367.88,0.0,170.14,340.29,367.88
50664001,173,-1,337,2023-06-02,2023-06-12,2023-06-09,6,2,469.79,939.59,0.0,486.71,973.41,939.59
50664002,173,-1,213,2023-06-02,2023-06-12,2023-06-09,6,1,20.19,20.19,0.0,13.88,13.88,20.19
50664003,173,-1,379,2023-06-02,2023-06-12,2023-06-09,6,1,1308.94,1308.94,0.0,1320.68,1320.68,1308.94
50664004,173,-1,433,2023-06-02,2023-06-12,2023-06-09,6,1,324.45,324.45,0.0,300.12,300.12,324.45
50664005,173,-1,414,2023-06-02,2023-06-12,2023-06-09,6,3,149.03,447.09,0.0,110.28,330.85,447.09
50664006,173,-1,339,2023-06-02,2023-06-12,2023-06-09,6,1,469.79,469.79,0.0,486.71,486.71,469.79
50664007,173,-1,343,2023-06-02,2023-06-12,2023-06-09,6,5,469.79,2348.97,0.0,486.71,2433.53,2348.97
50664008,173,-1,389,2023-06-02,2023-06-12,2023-06-09,6,1,600.26,600.26,0.0,605.65,605.65,600.26
50664009,173,-1,323,2023-06-02,2023-06-12,2023-06-09,6,4,469.79,1879.18,0.0,486.71,1946.83,1879.18
50664010,173,-1,464,2023-06-02,2023-06-12,2023-06-09,6,4,14.13,56.52,0.0,9.71,38.85,56.52
50664011,173,-1,458,2023-06-02,2023-06-12,2023-06-09,6,2,44.99,89.99,0.0,30.93,61.87,89.99
50664012,173,-1,415,2023-06-02,2023-06-12,2023-06-09,6,2,198.04,396.07,0.0,146.55,293.09,396.07
50664013,173,-1,447,2023-06-02,2023-06-12,2023-06-09,6,2,15.0,30.0,0.0,10.31,20.63,30.0
50664014,173,-1,387,2023-06-02,2023-06-12,2023-06-09,6,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50664015,173,-1,370,2023-06-02,2023-06-12,2023-06-09,6,3,1466.01,4398.03,0.0,1518.79,4556.36,4398.03
50664016,173,-1,460,2023-06-02,2023-06-12,2023-06-09,6,2,53.99,107.99,0.0,37.12,74.24,107.99
50664017,173,-1,381,2023-06-02,2023-06-12,2023-06-09,6,4,600.26,2401.05,0.0,605.65,2422.6,2401.05
50664018,173,-1,321,2023-06-02,2023-06-12,2023-06-09,6,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50664019,173,-1,327,2023-06-02,2023-06-12,2023-06-09,6,2,469.79,939.59,0.0,486.71,973.41,939.59
50664020,173,-1,224,2023-06-02,2023-06-12,2023-06-09,6,8,5.19,41.49,0.0,5.23,41.84,41.49
50664021,173,-1,453,2023-06-02,2023-06-12,2023-06-09,6,2,35.99,71.99,0.0,24.75,49.49,71.99
50664022,173,-1,331,2023-06-02,2023-06-12,2023-06-09,6,1,469.79,469.79,0.0,486.71,486.71,469.79
50664023,173,-1,422,2023-06-02,2023-06-12,2023-06-09,6,2,67.54,135.08,0.0,49.98,99.96,135.08
50664024,173,-1,377,2023-06-02,2023-06-12,2023-06-09,6,1,1308.94,1308.94,0.0,1320.68,1320.68,1308.94
50664025,173,-1,448,2023-06-02,2023-06-12,2023-06-09,6,3,11.99,35.98,0.0,8.25,24.74,35.98
50664026,173,-1,233,2023-06-02,2023-06-12,2023-06-09,6,6,28.84,173.04,0.0,29.08,174.48,173.04
50664027,173,-1,371,2023-06-02,2023-06-12,2023-06-09,6,4,1308.94,5235.75,0.0,1320.68,5282.74,5235.75
50664028,173,-1,221,2023-06-02,2023-06-12,2023-06-09,6,6,20.19,121.12,0.0,13.88,83.27,121.12
50664029,173,-1,385,2023-06-02,2023-06-12,2023-06-09,6,3,600.26,1800.79,0.0,605.65,1816.95,1800.79
50664030,173,-1,263,2023-06-02,2023-06-12,2023-06-09,6,4,202.33,809.33,0.0,187.16,748.63,809.33
50664031,173,-1,369,2023-06-02,2023-06-12,2023-06-09,6,1,1466.01,1466.01,0.0,1518.79,1518.79,1466.01
50664032,173,-1,335,2023-06-02,2023-06-12,2023-06-09,6,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50664033,173,-1,216,2023-06-02,2023-06-12,2023-06-09,6,7,20.19,141.31,0.0,13.88,97.15,141.31
50664034,173,-1,383,2023-06-02,2023-06-12,2023-06-09,6,4,600.26,2401.05,0.0,605.65,2422.6,2401.05
50664035,173,-1,373,2023-06-02,2023-06-12,2023-06-09,6,2,1308.94,2617.88,0.0,1320.68,2641.37,2617.88
50664036,173,-1,341,2023-06-02,2023-06-12,2023-06-09,6,2,469.79,939.59,0.0,486.71,973.41,939.59
50664037,173,-1,286,2023-06-02,2023-06-12,2023-06-09,6,2,183.94,367.88,0.0,170.14,340.29,367.88
50664038,173,-1,271,2023-06-02,2023-06-12,2023-06-09,6,2,202.33,404.66,0.0,187.16,374.31,404.66
50664039,173,-1,456,2023-06-02,2023-06-12,2023-06-09,6,6,44.99,269.96,0.0,30.93,185.6,269.96
50664040,173,-1,329,2023-06-02,2023-06-12,2023-06-09,6,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50664041,173,-1,368,2023-06-02,2023-06-12,2023-06-09,6,1,1466.01,1466.01,0.0,1518.79,1518.79,1466.01
50665001,67,-1,414,2023-06-02,2023-06-12,2023-06-09,7,1,149.03,149.03,0.0,110.28,110.28,149.03
50665002,67,-1,407,2023-06-02,2023-06-12,2023-06-09,7,1,65.6,65.6,0.0,48.55,48.55,65.6
50666001,637,-1,221,2023-06-03,2023-06-13,2023-06-10,6,2,20.19,40.37,0.0,13.88,27.76,40.37
50666002,637,-1,460,2023-06-03,2023-06-13,2023-06-10,6,1,53.99,53.99,0.0,37.12,37.12,53.99
50667001,47,-1,360,2023-06-03,2023-06-13,2023-06-10,6,4,1229.46,4917.84,0.0,1105.81,4423.24,4917.84
50667002,47,-1,352,2023-06-03,2023-06-13,2023-06-10,6,1,1242.85,1242.85,0.0,1117.86,1117.86,1242.85
50667003,47,-1,358,2023-06-03,2023-06-13,2023-06-10,6,4,1229.46,4917.84,0.0,1105.81,4423.24,4917.84
50667004,47,-1,468,2023-06-03,2023-06-13,2023-06-10,6,4,22.79,91.18,0.0,15.67,62.68,91.18
50667005,47,-1,470,2023-06-03,2023-06-13,2023-06-10,6,6,22.79,136.76,0.0,15.67,94.03,136.76
50667006,47,-1,469,2023-06-03,2023-06-13,2023-06-10,6,6,22.79,136.76,0.0,15.67,94.03,136.76
50668001,678,-1,352,2023-06-03,2023-06-13,2023-06-10,6,3,1242.85,3728.56,0.0,1117.86,3353.57,3728.56
50668002,678,-1,453,2023-06-03,2023-06-13,2023-06-10,6,3,35.99,107.98,0.0,24.75,74.24,107.98
50668003,678,-1,216,2023-06-03,2023-06-13,2023-06-10,6,10,20.19,201.87,0.0,13.88,138.78,201.87
50668004,678,-1,366,2023-06-03,2023-06-13,2023-06-10,6,3,647.99,1943.98,0.0,598.44,1795.31,1943.98
50668005,678,-1,421,2023-06-03,2023-06-13,2023-06-10,6,8,196.33,1570.63,0.0,145.28,1162.27,1570.63
50668006,678,-1,454,2023-06-03,2023-06-13,2023-06-10,6,5,35.99,179.97,0.0,24.75,123.73,179.97
50668007,678,-1,236,2023-06-03,2023-06-13,2023-06-10,6,4,28.84,115.36,0.0,29.08,116.32,115.36
50668008,678,-1,395,2023-06-03,2023-06-13,2023-06-10,6,6,61.37,368.24,0.0,45.42,272.5,368.24
50668009,678,-1,308,2023-06-03,2023-06-13,2023-06-10,6,4,744.27,2977.09,0.0,660.91,2643.66,2977.09
50668010,678,-1,221,2023-06-03,2023-06-13,2023-06-10,6,4,20.19,80.75,0.0,13.88,55.51,80.75
50668011,678,-1,461,2023-06-03,2023-06-13,2023-06-10,6,4,53.99,215.98,0.0,37.12,148.48,215.98
50668012,678,-1,358,2023-06-03,2023-06-13,2023-06-10,6,6,1229.46,7376.75,0.0,1105.81,6634.86,7376.75
50668013,678,-1,410,2023-06-03,2023-06-13,2023-06-10,6,6,36.45,218.68,0.0,26.97,161.82,218.68
50668014,678,-1,396,2023-06-03,2023-06-13,2023-06-10,6,5,74.84,374.19,0.0,55.38,276.9,374.19
50668015,678,-1,213,2023-06-03,2023-06-13,2023-06-10,6,4,20.19,80.75,0.0,13.88,55.51,80.75
50668016,678,-1,466,2023-06-03,2023-06-13,2023-06-10,6,2,14.13,28.26,0.0,9.71,19.43,28.26
50668017,678,-1,420,2023-06-03,2023-06-13,2023-06-10,6,10,141.62,1416.15,0.0,104.8,1047.95,1416.15
50668018,678,-1,428,2023-06-03,2023-06-13,2023-06-10,6,5,209.26,1046.28,0.0,185.82,929.1,1046.28
50668019,678,-1,393,2023-06-03,2023-06-13,2023-06-10,6,2,137.69,275.39,0.0,101.89,203.79,275.39
50668020,678,-1,230,2023-06-03,2023-06-13,2023-06-10,6,7,28.84,201.88,0.0,29.08,203.56,201.88
50668021,678,-1,447,2023-06-03,2023-06-13,2023-06-10,6,3,15.0,45.0,0.0,10.31,30.94,45.0
50668022,678,-1,458,2023-06-03,2023-06-13,2023-06-10,6,20,41.24,824.89,0.0,30.93,618.67,783.65
50668023,678,-1,365,2023-06-03,2023-06-13,2023-06-10,6,4,647.99,2591.98,0.0,598.44,2393.74,2591.98
50668024,678,-1,224,2023-06-03,2023-06-13,2023-06-10,6,10,5.19,51.87,0.0,5.23,52.3,51.87
50668025,678,-1,409,2023-06-03,2023-06-13,2023-06-10,6,3,209.26,627.77,0.0,185.82,557.46,627.77
50668026,678,-1,427,2023-06-03,2023-06-13,2023-06-10,6,3,209.26,627.77,0.0,185.82,557.46,627.77
50668027,678,-1,397,2023-06-03,2023-06-13,2023-06-10,6,4,24.29,97.18,0.0,17.98,71.91,97.18
50668028,678,-1,445,2023-06-03,2023-06-13,2023-06-10,6,6,35.99,215.96,0.0,24.75,148.48,215.96
50668029,678,-1,362,2023-06-03,2023-06-13,2023-06-10,6,3,1229.46,3688.38,0.0,1105.81,3317.43,3688.38
50668030,678,-1,364,2023-06-03,2023-06-13,2023-06-10,6,3,647.99,1943.98,0.0,598.44,1795.31,1943.98
50668031,678,-1,457,2023-06-03,2023-06-13,2023-06-10,6,1,44.99,44.99,0.0,30.93,30.93,44.99
50668032,678,-1,297,2023-06-03,2023-06-13,2023-06-10,6,2,736.15,1472.29,0.0,653.7,1307.39,1472.29
50668033,678,-1,460,2023-06-03,2023-06-13,2023-06-10,6,4,53.99,215.98,0.0,37.12,148.48,215.98
50668034,678,-1,464,2023-06-03,2023-06-13,2023-06-10,6,8,14.13,113.03,0.0,9.71,77.71,113.03
50668035,678,-1,462,2023-06-03,2023-06-13,2023-06-10,6,4,14.13,56.52,0.0,9.71,38.85,56.52
50668036,678,-1,354,2023-06-03,2023-06-13,2023-06-10,6,3,1242.85,3728.56,0.0,1117.86,3353.57,3728.56
50668037,678,-1,367,2023-06-03,2023-06-13,2023-06-10,6,3,647.99,1943.98,0.0,598.44,1795.31,1943.98
50668038,678,-1,459,2023-06-03,2023-06-13,2023-06-10,6,5,53.99,269.97,0.0,37.12,185.6,269.97
50668039,678,-1,470,2023-06-03,2023-06-13,2023-06-10,6,14,22.03,308.48,0.0,15.67,219.39,302.31
50668040,678,-1,391,2023-06-03,2023-06-13,2023-06-10,6,3,88.93,266.8,0.0,65.81,197.43,266.8
50668041,678,-1,233,2023-06-03,2023-06-13,2023-06-10,6,5,28.84,144.2,0.0,29.08,145.4,144.2
50668042,678,-1,305,2023-06-03,2023-06-13,2023-06-10,6,3,736.15,2208.44,0.0,653.7,1961.09,2208.44
50668043,678,-1,456,2023-06-03,2023-06-13,2023-06-10,6,9,44.99,404.95,0.0,30.93,278.4,404.95
50668044,678,-1,399,2023-06-03,2023-06-13,2023-06-10,6,2,33.77,67.55,0.0,24.99,49.99,67.55
50668045,678,-1,356,2023-06-03,2023-06-13,2023-06-10,6,4,1242.85,4971.41,0.0,1117.86,4471.42,4971.41
50668046,678,-1,360,2023-06-03,2023-06-13,2023-06-10,6,8,1229.46,9835.67,0.0,1105.81,8846.48,9835.67
50668047,678,-1,469,2023-06-03,2023-06-13,2023-06-10,6,11,22.03,242.38,0.0,15.67,172.38,237.53
50669001,692,-1,458,2023-06-03,2023-06-13,2023-06-10,1,5,44.99,224.97,0.0,30.93,154.67,224.97
50669002,692,-1,343,2023-06-03,2023-06-13,2023-06-10,1,1,469.79,469.79,0.0,486.71,486.71,469.79
50669003,692,-1,329,2023-06-03,2023-06-13,2023-06-10,1,1,469.79,469.79,0.0,486.71,486.71,469.79
50669004,692,-1,422,2023-06-03,2023-06-13,2023-06-10,1,1,67.54,67.54,0.0,49.98,49.98,67.54
50669005,692,-1,224,2023-06-03,2023-06-13,2023-06-10,1,1,5.19,5.19,0.0,5.23,5.23,5.19
50669006,692,-1,323,2023-06-03,2023-06-13,2023-06-10,1,1,469.79,469.79,0.0,486.71,486.71,469.79
50669007,692,-1,233,2023-06-03,2023-06-13,2023-06-10,1,2,28.84,57.68,0.0,29.08,58.16,57.68
50669008,692,-1,456,2023-06-03,2023-06-13,2023-06-10,1,2,44.99,89.99,0.0,30.93,61.87,89.99
50669009,692,-1,327,2023-06-03,2023-06-13,2023-06-10,1,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50669010,692,-1,333,2023-06-03,2023-06-13,2023-06-10,1,1,469.79,469.79,0.0,486.71,486.71,469.79
50670001,561,-1,335,2023-06-04,2023-06-14,2023-06-11,4,1,469.79,469.79,0.0,486.71,486.71,469.79
50670002,561,-1,459,2023-06-04,2023-06-14,2023-06-11,4,1,53.99,53.99,0.0,37.12,37.12,53.99
50671001,644,-1,407,2023-06-04,2023-06-14,2023-06-11,1,2,65.6,131.2,0.0,48.55,97.09,131.2
50671002,644,-1,254,2023-06-04,2023-06-14,2023-06-11,1,1,183.94,183.94,0.0,170.14,170.14,183.94
50671003,644,-1,389,2023-06-04,2023-06-14,2023-06-11,1,3,600.26,1800.79,0.0,605.65,1816.95,1800.79
50671004,644,-1,239,2023-06-04,2023-06-14,2023-06-11,1,3,780.82,2342.45,0.0,722.26,2166.77,2342.45
50671005,644,-1,414,2023-06-04,2023-06-14,2023-06-11,1,1,149.03,149.03,0.0,110.28,110.28,149.03
50671006,644,-1,383,2023-06-04,2023-06-14,2023-06-11,1,1,600.26,600.26,0.0,605.65,605.65,600.26
50671007,644,-1,335,2023-06-04,2023-06-14,2023-06-11,1,2,469.79,939.59,0.0,486.71,973.41,939.59
50671008,644,-1,375,2023-06-04,2023-06-14,2023-06-11,1,1,1308.94,1308.94,0.0,1320.68,1320.68,1308.94
50671009,644,-1,280,2023-06-04,2023-06-14,2023-06-11,1,3,183.94,551.81,0.0,170.14,510.43,551.81
50671010,644,-1,368,2023-06-04,2023-06-14,2023-06-11,1,3,1466.01,4398.03,0.0,1518.79,4556.36,4398.03
50671011,644,-1,339,2023-06-04,2023-06-14,2023-06-11,1,1,469.79,469.79,0.0,486.71,486.71,469.79
50671012,644,-1,370,2023-06-04,2023-06-14,2023-06-11,1,2,1466.01,2932.02,0.0,1518.79,3037.57,2932.02
50671013,644,-1,331,2023-06-04,2023-06-14,2023-06-11,1,2,469.79,939.59,0.0,486.71,973.41,939.59
50671014,644,-1,369,2023-06-04,2023-06-14,2023-06-11,1,3,1466.01,4398.03,0.0,1518.79,4556.36,4398.03
50671015,644,-1,429,2023-06-04,2023-06-14,2023-06-11,1,2,324.45,648.91,0.0,300.12,600.24,648.91
50671016,644,-1,385,2023-06-04,2023-06-14,2023-06-11,1,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50672001,239,-1,323,2023-06-04,2023-06-14,2023-06-11,4,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50672002,239,-1,370,2023-06-04,2023-06-14,2023-06-11,4,1,1466.01,1466.01,0.0,1518.79,1518.79,1466.01
50672003,239,-1,454,2023-06-04,2023-06-14,2023-06-11,4,4,35.99,143.98,0.0,24.75,98.98,143.98
50672004,239,-1,224,2023-06-04,2023-06-14,2023-06-11,4,6,5.19,31.12,0.0,5.23,31.38,31.12
50672005,239,-1,460,2023-06-04,2023-06-14,2023-06-11,4,5,53.99,269.97,0.0,37.12,185.6,269.97
50672006,239,-1,381,2023-06-04,2023-06-14,2023-06-11,4,7,600.26,4201.84,0.0,605.65,4239.54,4201.84
50672007,239,-1,433,2023-06-04,2023-06-14,2023-06-11,4,1,324.45,324.45,0.0,300.12,300.12,324.45
50672008,239,-1,459,2023-06-04,2023-06-14,2023-06-11,4,3,53.99,161.98,0.0,37.12,111.36,161.98
50672009,239,-1,375,2023-06-04,2023-06-14,2023-06-11,4,6,1308.94,7853.63,0.0,1320.68,7924.1,7853.63
50672010,239,-1,273,2023-06-04,2023-06-14,2023-06-11,4,5,202.33,1011.66,0.0,187.16,935.79,1011.66
50672011,239,-1,236,2023-06-04,2023-06-14,2023-06-11,4,6,28.84,173.04,0.0,29.08,174.48,173.04
50672012,239,-1,462,2023-06-04,2023-06-14,2023-06-11,4,4,14.13,56.52,0.0,9.71,38.85,56.52
50672013,239,-1,457,2023-06-04,2023-06-14,2023-06-11,4,8,44.99,359.95,0.0,30.93,247.47,359.95
50672014,239,-1,435,2023-06-04,2023-06-14,2023-06-11,4,4,324.45,1297.81,0.0,300.12,1200.48,1297.81
50672015,239,-1,445,2023-06-04,2023-06-14,2023-06-11,4,2,35.99,71.99,0.0,24.75,49.49,71.99
50672016,239,-1,343,2023-06-04,2023-06-14,2023-06-11,4,11,454.13,4995.48,0.0,486.71,5353.77,4895.57
50672017,239,-1,461,2023-06-04,2023-06-14,2023-06-11,4,4,53.99,215.98,0.0,37.12,148.48,215.98
50672018,239,-1,335,2023-06-04,2023-06-14,2023-06-11,4,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50672019,239,-1,271,2023-06-04,2023-06-14,2023-06-11,4,3,202.33,607.0,0.0,187.16,561.47,607.0
50672020,239,-1,286,2023-06-04,2023-06-14,2023-06-11,4,2,183.94,367.88,0.0,170.14,340.29,367.88
50672021,239,-1,456,2023-06-04,2023-06-14,2023-06-11,4,5,44.99,224.97,0.0,30.93,154.67,224.97
50672022,239,-1,331,2023-06-04,2023-06-14,2023-06-11,4,2,469.79,939.59,0.0,486.71,973.41,939.59
50672023,239,-1,221,2023-06-04,2023-06-14,2023-06-11,4,6,20.19,121.12,0.0,13.88,83.27,121.12
50672024,239,-1,368,2023-06-04,2023-06-14,2023-06-11,4,4,1466.01,5864.04,0.0,1518.79,6075.15,5864.04
50672025,239,-1,369,2023-06-04,2023-06-14,2023-06-11,4,1,1466.01,1466.01,0.0,1518.79,1518.79,1466.01
50672026,239,-1,389,2023-06-04,2023-06-14,2023-06-11,4,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50672027,239,-1,464,2023-06-04,2023-06-14,2023-06-11,4,4,14.13,56.52,0.0,9.71,38.85,56.52
50672028,239,-1,339,2023-06-04,2023-06-14,2023-06-11,4,7,469.79,3288.56,0.0,486.71,3406.95,3288.56
50672029,239,-1,263,2023-06-04,2023-06-14,2023-06-11,4,4,202.33,809.33,0.0,187.16,748.63,809.33
50672030,239,-1,448,2023-06-04,2023-06-14,2023-06-11,4,2,11.99,23.99,0.0,8.25,16.49,23.99
50672031,239,-1,216,2023-06-04,2023-06-14,2023-06-11,4,9,20.19,181.68,0.0,13.88,124.9,181.68
50672032,239,-1,373,2023-06-04,2023-06-14,2023-06-11,4,3,1308.94,3926.81,0.0,1320.68,3962.05,3926.81
50672033,239,-1,333,2023-06-04,2023-06-14,2023-06-11,4,8,469.79,3758.35,0.0,486.71,3893.65,3758.35
50672034,239,-1,230,2023-06-04,2023-06-14,2023-06-11,4,3,28.84,86.52,0.0,29.08,87.24,86.52
50672035,239,-1,415,2023-06-04,2023-06-14,2023-06-11,4,6,198.04,1188.22,0.0,146.55,879.28,1188.22
50672036,239,-1,407,2023-06-04,2023-06-14,2023-06-11,4,6,65.6,393.61,0.0,48.55,291.27,393.61
50672037,239,-1,422,2023-06-04,2023-06-14,2023-06-11,4,8,67.54,540.31,0.0,49.98,399.83,540.31
50672038,239,-1,233,2023-06-04,2023-06-14,2023-06-11,4,8,28.84,230.72,0.0,29.08,232.65,230.72
50672039,239,-1,242,2023-06-04,2023-06-14,2023-06-11,4,2,780.82,1561.64,0.0,722.26,1444.51,1561.64
50672040,239,-1,377,2023-06-04,2023-06-14,2023-06-11,4,4,1308.94,5235.75,0.0,1320.68,5282.74,5235.75
50672041,239,-1,385,2023-06-04,2023-06-14,2023-06-11,4,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50672042,239,-1,453,2023-06-04,2023-06-14,2023-06-11,4,9,35.99,323.95,0.0,24.75,222.71,323.95
50672043,239,-1,265,2023-06-04,2023-06-14,2023-06-11,4,3,202.33,607.0,0.0,187.16,561.47,607.0
50672044,239,-1,458,2023-06-04,2023-06-14,2023-06-11,4,9,44.99,404.95,0.0,30.93,278.4,404.95
50672045,239,-1,383,2023-06-04,2023-06-14,2023-06-11,4,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50672046,239,-1,329,2023-06-04,2023-06-14,2023-06-11,4,9,469.79,4228.15,0.0,486.71,4380.36,4228.15
50672047,239,-1,417,2023-06-04,2023-06-14,2023-06-11,4,3,324.45,973.36,0.0,300.12,900.36,973.36
50672048,239,-1,325,2023-06-04,2023-06-14,2023-06-11,4,7,469.79,3288.56,0.0,486.71,3406.95,3288.56
50672049,239,-1,239,2023-06-04,2023-06-14,2023-06-11,4,2,780.82,1561.64,0.0,722.26,1444.51,1561.64
50672050,239,-1,213,2023-06-04,2023-06-14,2023-06-11,4,8,20.19,161.49,0.0,13.88,111.03,161.49
50672051,239,-1,327,2023-06-04,2023-06-14,2023-06-11,4,10,469.79,4697.94,0.0,486.71,4867.07,4697.94
50672052,239,-1,254,2023-06-04,2023-06-14,2023-06-11,4,1,183.94,183.94,0.0,170.14,170.14,183.94
50672053,239,-1,466,2023-06-04,2023-06-14,2023-06-11,4,3,14.13,42.39,0.0,9.71,29.14,42.39
50672054,239,-1,414,2023-06-04,2023-06-14,2023-06-11,4,2,149.03,298.06,0.0,110.28,220.57,298.06
50672055,239,-1,439,2023-06-04,2023-06-14,2023-06-11,4,3,780.82,2342.45,0.0,722.26,2166.77,2342.45
50673001,481,-1,373,2023-06-04,2023-06-14,2023-06-11,7,4,1308.94,5235.75,0.0,1320.68,5282.74,5235.75
50673002,481,-1,454,2023-06-04,2023-06-14,2023-06-11,7,1,35.99,35.99,0.0,24.75,24.75,35.99
50673003,481,-1,271,2023-06-04,2023-06-14,2023-06-11,7,2,202.33,404.66,0.0,187.16,374.31,404.66
50673004,481,-1,333,2023-06-04,2023-06-14,2023-06-11,7,2,469.79,939.59,0.0,486.71,973.41,939.59
50673005,481,-1,375,2023-06-04,2023-06-14,2023-06-11,7,3,1308.94,3926.81,0.0,1320.68,3962.05,3926.81
50673006,481,-1,327,2023-06-04,2023-06-14,2023-06-11,7,3,469.79,1409.38,0.0,486.71,1460.12,1409.38
50673007,481,-1,286,2023-06-04,2023-06-14,2023-06-11,7,1,183.94,183.94,0.0,170.14,170.14,183.94
50673008,481,-1,323,2023-06-04,2023-06-14,2023-06-11,7,8,469.79,3758.35,0.0,486.71,3893.65,3758.35
50673009,481,-1,254,2023-06-04,2023-06-14,2023-06-11,7,2,183.94,367.88,0.0,170.14,340.29,367.88
50673010,481,-1,265,2023-06-04,2023-06-14,2023-06-11,7,3,202.33,607.0,0.0,187.16,561.47,607.0
50673011,481,-1,383,2023-06-04,2023-06-14,2023-06-11,7,1,600.26,600.26,0.0,605.65,605.65,600.26
50673012,481,-1,415,2023-06-04,2023-06-14,2023-06-11,7,4,198.04,792.14,0.0,146.55,586.19,792.14
50673013,481,-1,370,2023-06-04,2023-06-14,2023-06-11,7,2,1466.01,2932.02,0.0,1518.79,3037.57,2932.02
50673014,481,-1,239,2023-06-04,2023-06-14,2023-06-11,7,3,780.82,2342.45,0.0,722.26,2166.77,2342.45
50673015,481,-1,439,2023-06-04,2023-06-14,2023-06-11,7,2,780.82,1561.64,0.0,722.26,1444.51,1561.64
50673016,481,-1,339,2023-06-04,2023-06-14,2023-06-11,7,2,469.79,939.59,0.0,486.71,973.41,939.59
50673017,481,-1,325,2023-06-04,2023-06-14,2023-06-11,7,4,469.79,1879.18,0.0,486.71,1946.83,1879.18
50673018,481,-1,407,2023-06-04,2023-06-14,2023-06-11,7,1,65.6,65.6,0.0,48.55,48.55,65.6
50673019,481,-1,343,2023-06-04,2023-06-14,2023-06-11,7,5,469.79,2348.97,0.0,486.71,2433.53,2348.97
50673020,481,-1,381,2023-06-04,2023-06-14,2023-06-11,7,2,600.26,1200.53,0.0,605.65,1211.3,1200.53
50673021,481,-1,368,2023-06-04,2023-06-14,2023-06-11,7,1,1466.01,1466.01,0.0,1518.79,1518.79,1466.01
50673022,481,-1,331,2023-06-04,2023-06-14,2023-06-11,7,2,469.79,939.59,0.0,486.71,973.41,939.59
50673023,481,-1,335,2023-06-04,2023-06-14,2023-06-11,7,4,469.79,1879.18,0.0,486.71,1946.83,1879.18
50673024,481,-1,389,2023-06-04,2023-06-14,2023-06-11,7,5,600.26,3001.31,0.0,605.65,3028.25,3001.31
50673025,481,-1,414,2023-06-04,2023-06-14,2023-06-11,7,7,149.03,1043.22,0.0,110.28,771.98,1043.22
